"Notes"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2009"	"2009"	1	22312948	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2010"	"2010"	5	22317842	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2011"	"2011"	4	22431646	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2012"	"2012"	4	22512317	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2013"	"2013"	2	22525155	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2014"	"2014"	8	22523450	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2015"	"2015"	3	22465721	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2016"	"2016"	5	22292911	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2017"	"2017"	4	22149633	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"	"2018"	"2018"	1	21976455	Unreliable
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X66"			99	435897164	0.0
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"1999"	"1999"	114	19815847	0.6
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2000"	"2000"	82	20078818	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2001"	"2001"	82	20627723	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2002"	"2002"	65	20956011	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2003"	"2003"	54	21208564	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2004"	"2004"	66	21514678	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2005"	"2005"	65	21788574	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2006"	"2006"	58	22007767	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2007"	"2007"	55	22144326	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2008"	"2008"	52	22246778	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2009"	"2009"	46	22312948	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2010"	"2010"	45	22317842	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2011"	"2011"	47	22431646	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2012"	"2012"	45	22512317	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2013"	"2013"	53	22525155	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2014"	"2014"	68	22523450	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2015"	"2015"	91	22465721	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2016"	"2016"	85	22292911	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2017"	"2017"	92	22149633	0.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	"2018"	"2018"	86	21976455	0.4
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"			1351	435897164	0.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2000"	"2000"	1	20078818	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2001"	"2001"	2	20627723	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2003"	"2003"	1	21208564	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2005"	"2005"	1	21788574	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2007"	"2007"	1	22144326	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2010"	"2010"	2	22317842	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2012"	"2012"	1	22512317	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to pesticides"	"X68"	"2017"	"2017"	1	22149633	Unreliable
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to pesticides"	"X68"			10	435897164	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"1999"	"1999"	3	19815847	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2000"	"2000"	3	20078818	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2001"	"2001"	6	20627723	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2002"	"2002"	5	20956011	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2003"	"2003"	6	21208564	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2004"	"2004"	3	21514678	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2005"	"2005"	8	21788574	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2006"	"2006"	4	22007767	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2007"	"2007"	5	22144326	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2008"	"2008"	7	22246778	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2009"	"2009"	6	22312948	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2010"	"2010"	7	22317842	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2011"	"2011"	3	22431646	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2012"	"2012"	6	22512317	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2013"	"2013"	13	22525155	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2014"	"2014"	6	22523450	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2015"	"2015"	8	22465721	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2016"	"2016"	9	22292911	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2017"	"2017"	3	22149633	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	"2018"	"2018"	11	21976455	Unreliable
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"			122	435897164	0.0
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"1999"	"1999"	803	19815847	4.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2000"	"2000"	962	20078818	4.8
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2001"	"2001"	1053	20627723	5.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2002"	"2002"	1090	20956011	5.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2003"	"2003"	1113	21208564	5.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2004"	"2004"	1217	21514678	5.7
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2005"	"2005"	1249	21788574	5.7
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2006"	"2006"	1222	22007767	5.6
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2007"	"2007"	1242	22144326	5.6
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2008"	"2008"	1283	22246778	5.8
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2009"	"2009"	1318	22312948	5.9
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2010"	"2010"	1410	22317842	6.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2011"	"2011"	1477	22431646	6.6
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2012"	"2012"	1415	22512317	6.3
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2013"	"2013"	1394	22525155	6.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2014"	"2014"	1531	22523450	6.8
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2015"	"2015"	1570	22465721	7.0
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2016"	"2016"	1591	22292911	7.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2017"	"2017"	1729	22149633	7.8
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	"2018"	"2018"	1686	21976455	7.7
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"			26355	435897164	6.0
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"1999"	"1999"	24	19815847	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2000"	"2000"	20	20078818	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2001"	"2001"	32	20627723	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2002"	"2002"	23	20956011	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2003"	"2003"	24	21208564	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2004"	"2004"	19	21514678	Unreliable
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2005"	"2005"	33	21788574	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2006"	"2006"	33	22007767	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2007"	"2007"	33	22144326	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2008"	"2008"	29	22246778	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2009"	"2009"	31	22312948	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2010"	"2010"	28	22317842	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2011"	"2011"	33	22431646	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2012"	"2012"	46	22512317	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2013"	"2013"	33	22525155	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2014"	"2014"	30	22523450	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2015"	"2015"	54	22465721	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2016"	"2016"	40	22292911	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2017"	"2017"	45	22149633	0.2
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"	"2018"	"2018"	42	21976455	0.2
"Total"	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by drowning and submersion"	"X71"			652	435897164	0.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"1999"	"1999"	369	19815847	1.9
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2000"	"2000"	358	20078818	1.8
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2001"	"2001"	318	20627723	1.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2002"	"2002"	319	20956011	1.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2003"	"2003"	323	21208564	1.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2004"	"2004"	355	21514678	1.7
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2005"	"2005"	328	21788574	1.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2006"	"2006"	331	22007767	1.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2007"	"2007"	309	22144326	1.4
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2008"	"2008"	350	22246778	1.6
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2009"	"2009"	356	22312948	1.6
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2010"	"2010"	378	22317842	1.7
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2011"	"2011"	411	22431646	1.8
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2012"	"2012"	433	22512317	1.9
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2013"	"2013"	436	22525155	1.9
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2014"	"2014"	469	22523450	2.1
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2015"	"2015"	551	22465721	2.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2016"	"2016"	567	22292911	2.5
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2017"	"2017"	637	22149633	2.9
	"Male"	"M"	"15-24 years"	"15-24"	"Intentional self-harm by handgun discharge"	"X72"	"2018"	"2018"	658	21976455	3.0
